"y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32","y33","y34","y35","y36","y37","y38","y39","y40","y41","y42","y43","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55"
0.67757123991378,0.69915441999234,0.489239247428722,0.348464353930661,0.158843120486821,0.234940799783533,0.403122117704261,0.634227290203542,0.0544399821183266,-0.0866376213055306,1.51170486506735,0.762907255277107,0.587843238475397,0.4240999470948,0.540052069606155,0.373184025576467,0.622473270376605,0.0574001201976257,-0.309723316868402,0.604156495479365,0.345401829666375,0.222908342519912,0.0300762365757474,0.237219065036561,0.764362167426736,-0.0270051038243248,-0.243109350513105,0.427860453294273,0.0848359344656122,0.336628809503429,0.344827540658051,0.697375159775329,0.142010106294315,0.197538167581422,0.254328033483041,-0.0835170568669615,0.0548672275687528,0.303310240653514,-0.109681694016123,-0.192614030027444,0.943806060560203,0.299653919576545,-0.127843722502311,0.329770483158691,0.352564589698823,0.431915515292093,0.829349429269192,0.135316902525384,0.340208480246302,3.0179271475331,0.0310413936640042,0.696355270431802,0.158818997802186,0.244648478629615,0.855850236702349
6.37863466274358,9.91181893938016,5.13897132999032,5.50070100822778,4.41529465325747,6.2550648336375,3.89730255848569,5.45838448506523,0.578372426895038,5.19369088387608,16.6353120016304,7.69715335882025,9.29607952712521,6.96240600373915,10.9119505934442,6.78318431893302,8.96898334710368,0.430878098507379,8.46646836108378,5.03296577363404,4.19297166933587,3.63994913231556,4.64369627038942,2.94734221758186,5.00515923588093,0.57012098474631,3.7161299392682,5.55762038986647,3.98516489287913,6.52445760006671,3.99639881655566,5.74038570863742,0.0848060479102933,5.06346712359343,3.17599220861774,4.59598173176136,2.81844327243256,4.14325559039971,0.447953941935242,3.72788019479384,7.94883096313657,4.72057795916872,6.70421246172285,0.0359471066462552,5.8813566848654,3.05927125770733,4.36434165469306,-0.0167976952527046,3.53814053315751,8.24928487927954,-0.179946251113522,4.79425648588104,0.614842288773258,0.316216271409127,4.85920801081135
0.486372047146677,0.105645495554012,0.140238699865729,-0.280097564982901,0.0525746045207422,0.48890511600965,0.088915233538306,0.514423362915999,-0.253607534232468,0.189763921857459,1.47678030883981,0.616096378380089,2.39391025283531,0.492641681045143,0.144883504315739,-0.251035415020889,1.01181640164899,0.572486749766556,0.822689751135766,0.423830516845552,0.968549072300194,0.26664662120081,0.0306398634035941,-0.112681506938966,0.463666181258503,0.311650933916463,0.558180810892854,4.83517731727302,0.64200179926944,-0.276636241094193,-0.457286254397212,1.31135446557842,1.26449844763866,1.18419648485285,0.280779564606816,0.0459329513289653,-0.0868006700026746,0.266137715457247,0.284281220850823,0.4159469954389,0.637428749689316,0.118437792162951,0.585958326137811,-0.32128454593753,0.0953187972111895,0.117265086404078,-0.0535652656537458,-0.106841915063344,-0.121736099399056,1.24109519742738,0.08000402287584,0.643217200898787,0.702880372165851,0.498075404407734,0.839590426471603
1.63455292821608,2.67971283010567,1.82197293573139,1.44105065800245,0.328490239606805,2.27311449362062,1.74331298829502,2.62916827361227,-0.0086567825340188,1.9391825785659,5.52193883644026,3.75827815176456,3.06426158953003,0.562241646646993,4.47443470342001,3.48450000689724,4.65069686583896,-0.196962721535495,3.33298970849923,2.94401074237343,2.37206744615661,0.384861087404222,3.28863430090503,2.59957581401584,3.62871245110039,-0.272622973050373,2.16089275967097,2.30354091738303,0.441510220548326,2.67634058742018,1.92736685531465,2.89300056685613,0.00351044552583047,1.55674387035241,0.189479193659847,0.490301203197113,0.363436964569357,0.600857632453063,0.0754975447605793,0.399231006052907,3.86155384634159,2.95963103678637,4.11676517521869,-0.225338466813567,2.77434305791137,2.49521158286532,3.36572182857116,-0.308411707265284,2.27598488556066,5.07578864105172,-0.229690736730332,3.11767363297097,0.245238402176951,-0.185156823143437,2.73640194983368
0.34006158548807,0.492478750112866,0.313469335902203,0.314620129758281,0.173063755171463,0.788740414972193,0.0217921948851295,-0.173460758161686,-0.0448780288945615,0.124388326436503,1.23728259789796,0.934173714343365,1.12903782627808,0.334999361106927,2.15494145886328,0.515080927296938,-0.840706459932915,-0.144232907195534,0.0576398617489467,0.921669932010534,1.16568960006593,0.35006283089573,2.00198013257727,0.602402177828334,-0.769477333968382,-0.0761093426488328,0.0227647803982503,1.67809421326789,0.489162837410108,2.62295593876354,0.898645132375082,-1.04959106672444,-0.087034263457997,-0.107721711788694,0.249547611282432,1.01933294407103,0.197490450531139,-0.564837195804613,0.00376138070615098,0.146986774416055,5.28149728526068,1.24861546326307,-2.89991837435697,-0.158600909420564,0.464049162303973,0.661970422805748,-0.528122734637588,-0.0353248523776496,-0.0806023289625213,2.89419724697823,-0.0267486406385738,-0.650495856889915,0.061974699165462,0.059307887496618,0.461554451954613
2.70671534519296,0.482907610561968,1.66918177792206,0.953243834553335,0.693130284717259,3.33037799187372,0.866494780630074,0.51220640986776,0.568452783203776,-0.129398311532241,1.49125464386104,0.763037730825538,0.128971336116025,0.254118407839466,0.493846939275776,-0.0280932816295605,2.95983763825863,0.0887610355266174,0.539281950840956,1.52361530355636,0.553339931024132,0.5836446870343,1.92951250609314,0.907866010929768,0.974042645130327,0.385034471061219,0.133450421779272,0.414120578755634,0.23524604104348,1.12031997913795,0.361647050336607,0.629281129164002,0.186793085891846,-0.127142507233162,0.279414028411961,0.835807952731687,0.409136881349295,0.039959382850632,0.204739655786786,0.0949675269381298,4.26468451316149,0.944103523355403,-0.278662340782413,0.736393935260799,0.0227561753227551,1.0176412030126,-0.358661028721721,0.296684979561845,0.00896183968967823,12.0988407948651,-0.259595902559768,0.00214940590821296,0.19654191412337,0.13022538747814,0.79967204355419
2.92044483465948,1.0189631910333,2.88718106188136,2.10245540498325,2.57221479788634,4.29798701503284,1.55405390998123,1.07592641387721,0.164516700336504,1.62322658351794,1.20267944427061,1.0679419402072,1.00945825740904,1.0119359335483,1.7799648943168,0.411636393748812,1.26715874996223,0.417432916807618,0.63923972235661,3.4321751515331,1.78244196361738,2.93899683290133,4.96160270040214,1.68089551802026,0.352332167935668,-0.151404271295247,1.73045014438934,2.13651013171547,1.86927346338238,3.35314059872457,0.906106575658438,1.75313924753229,0.526526048271115,1.21247582200312,2.76212589204502,4.58451576374908,1.45273114307924,0.529769799735089,0.110500655276918,1.57223245627376,8.36746102609988,2.27887330451948,1.55081598243192,-0.0514721441904046,2.77631844272217,0.929786778840645,0.0475943276753694,-0.0382416915048778,0.854259439244254,3.55498110342616,0.734165029729582,0.714715223183055,0.557108693721051,0.0302364648901351,0.99254427596968
0.418394532818589,0.527217280141102,0.448781612114696,0.387852740367588,0.102984300138397,0.0662627067240014,-0.017177770370466,0.508771843087492,0.232248826246521,-0.097027571056762,2.1568971187037,0.664602643633256,1.08598397606661,0.183490509512289,0.0500459791386347,-0.38132314579936,-0.0520903689857338,0.398826600680152,-0.846370231905895,0.597963625145303,0.50617275897043,0.131510919340856,0.103399204104572,-0.0544557383080702,0.465976886404839,0.226948162826903,-0.110400885519725,0.841061837470479,0.142891542200974,-0.0092609607003989,-0.319107784842166,-0.224818699217409,0.29432740635108,0.0298121315472702,0.0501724643090169,-0.0117316830789174,-0.0347902601324374,0.0401991573654375,0.0575154928799379,0.0869738141276626,0.131476026011455,0.0648536135531996,0.107839360980508,0.0368032768312074,-0.289670060354357,0.198910591848372,0.396551044228416,-0.05922272762888,-0.117559445552559,2.51967882381502,0.00797768501412676,-0.615636181059719,0.182683936578085,-0.0423441662586968,1.65068794997905
2.70973186875162,2.87215525111061,2.61726543299571,2.03901161422771,0.609898046143618,6.19282530321836,4.46710232321144,7.76095704899035,0.735771607005073,3.57637965239596,3.69805081396926,2.99255459171692,2.61219574428783,0.855342000285004,6.82471178395159,4.38489737508872,9.0697188836628,0.807565343379785,4.16447060651721,2.63598857552707,2.21724148028107,0.697462355827979,6.00235658251076,4.03194735471997,8.02185649008642,0.791434663293447,3.73600044591849,2.36600663292423,0.797869647238447,4.54079727429736,3.29380889178877,6.79613784657395,0.886537823251517,3.37282618183009,0.331167840694227,1.23753668595731,0.973271194344156,2.06617568043249,0.354243560167449,1.16891466587265,15.0402144254445,9.49390656382893,17.862911565986,1.37433053505844,7.73936906663325,11.2859737848058,11.6263993582134,1.02540739973056,4.83025865773476,27.7852711487125,2.05989087882468,11.0337592147023,0.514129523923023,1.48452324306697,6.01294768910189
0.305204414534144,0.380651445153314,0.261917963409887,0.16687114052516,0.392981367397208,0.455071288305722,0.53973824492743,0.117355184225174,0.218287546297842,0.580189003123377,0.606447879548063,0.351778602872897,0.124784889023409,0.425131212096928,0.299565770703671,0.555881490481109,0.239497062291695,0.172938935645955,0.713126146714645,0.325714198132011,0.109248271397784,0.370409826587793,0.692939653270294,0.609853449340478,0.229405879841013,0.0859725761331622,0.820378131897312,0.20842797249746,0.306302383797072,0.252915511787908,0.307720011308609,-0.126670465215436,0.246654909170654,0.253861940389672,0.97002582150653,1.30412775422574,1.03658312896781,0.0242439395141045,0.297640965467959,0.971040422807834,3.57978956137586,2.39104597892913,0.500514521552923,0.118516466844938,2.58816567589017,2.35160180877758,0.419787000244952,0.372834910400356,2.30403424366965,0.857654402154434,-0.119115519383065,-0.174812046122504,0.36037888656337,0.119345942338262,4.37906865267178
0.433333383646953,0.0577162533513174,-0.051847599819961,-0.118934453022033,0.284603848067124,-0.0411415680247092,0.108013967984468,-0.359182516549703,0.273818649880038,-0.380971552348122,1.84148665955898,0.363083394833664,0.464383666980715,-0.355322416181541,-0.1727110897764,0.0958207416232482,1.80342038985712,-0.277308465345038,1.32593735914901,0.232623110785129,0.272281910732024,-0.0895168637586269,0.048344888840456,-0.0247314142315589,0.644232247067462,0.0227188288323784,0.412540078673407,0.562109196796951,-0.0507540549286339,0.110461787303857,-0.0613993630791141,1.18629302637325,-0.0449717983195611,0.451339191455062,0.368933830010277,0.101019904529558,0.056121349534046,-0.473710867489964,0.327335593857386,-0.493288194836628,0.488957828585128,0.361790919671627,0.83840946891552,0.124154776405328,0.439438931455843,0.498697722319008,0.790092873963782,0.0652175121434158,0.541834017021229,4.95215147393442,-0.460493559442692,2.59714642910517,0.426818639657915,-0.245184279006387,2.35386422819708
1.45291287000311,0.735288427014557,0.0144417822361168,-0.177322849205588,0.153387344532309,-0.0855421178267249,0.38140438024988,-0.309126608823136,-0.164741214629645,0.00750679888479649,1.5891488384627,0.157639290616357,-0.629632067251507,0.212979348778917,-0.675826111342125,-0.00400025997242481,0.498561594105066,-0.242288302549666,-0.27763776766729,0.0830177399788814,-0.137487796471999,0.0482567172694499,-0.0264931128382437,0.0689860676563686,0.117779177574082,0.0202911659811549,-0.108096798379826,1.10790923605095,-0.183217980268831,0.813952909541424,0.153907215139308,-0.278978626366812,0.483939576374549,0.259680778583759,0.0989563065975825,-0.0549350574836473,0.107875936312748,0.12967898040272,-0.0783939383591608,-0.0620590648171577,0.965898155939448,0.341799218662612,0.0825834034604357,0.521684570693986,0.159325460608071,0.432879883655599,-0.152570852065804,0.086092492032412,-0.0383162736690145,1.44028955587527,0.261428401481092,-0.121101959931764,0.436560781075069,0.0383355892690928,0.159465483703394
0.845776673825566,0.749467682253417,0.193992395372231,0.268293625154383,-0.0696019232676418,1.02277064287898,0.688957072758825,-0.34466158717403,0.241114139625978,0.0895297844522774,1.15373770393167,0.238475546123071,0.315032171406317,0.0512157659883164,1.2017249552863,0.847430055594681,-0.559579359084789,0.161660911065736,-0.145735019852155,1.17362245297805,0.0855714757817607,0.106896121330876,-0.296870694475382,0.134902459350523,-0.0652381872555372,-0.0502985412383145,0.133488959124278,0.166614585760665,-0.000551111965751976,0.526442691607832,0.27303423099841,-0.277645263876335,0.0119649963386463,-0.0153670454266063,0.079609377560307,-0.104581523684178,0.0168179405532804,0.123021418189091,-0.0609278580246851,0.011383367181939,2.41132363339307,1.09899224394059,-0.775545093817522,0.259011966898641,-0.142624040046977,0.722294702071001,-0.267925616340525,0.168357965912169,0.0195917063127429,1.42508356189884,0.0127498592007417,0.363327119512634,0.148226636399461,0.0339778742412748,0.335247010360487
